Year,Sex,Age,Population
2044,Male,62,"35,616"
2044,Male,63,"35,446"
2044,Male,64,"34,450"
2044,Male,65,"32,897"
2044,Male,66,"31,561"
2044,Male,67,"31,061"
2044,Male,68,"30,694"
2044,Male,69,"30,262"
2044,Male,70,"29,192"
2044,Male,71,"29,206"
2044,Male,72,"29,062"
2044,Male,73,"30,406"
2044,Male,74,"29,685"
2044,Male,75,"28,582"
2044,Male,76,"27,187"
2044,Male,77,"26,074"
2044,Male,78,"25,734"
2044,Male,79,"26,117"
2044,Male,80,"25,888"
2044,Male,81,"25,520"
2044,Male,82,"23,460"
2044,Male,83,"22,600"
2044,Male,84,"21,141"
2044,Male,85,"19,516"
2044,Male,86,"18,480"
2044,Male,87,"16,702"
2044,Male,88,"15,383"
2044,Male,89,"13,725"
2044,Male,90,"12,208"
2044,Male,91,"10,479"
2044,Male,92,"9,084"
2044,Male,93,"7,711"
2044,Male,94,"6,574"
2044,Male,95,"5,405"
2044,Male,96,"4,325"
2044,Male,97,"3,515"
2044,Male,98,"2,447"
2044,Male,99,"1,711"
2044,Male,100+,"4,668"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
2044,Female,0,"24,396"
2044,Female,1,"24,498"
2044,Female,2,"24,592"
2044,Female,3,"24,702"
2044,Female,4,"24,833"
2044,Female,5,"24,996"
2044,Female,6,"25,182"
2044,Female,7,"25,411"
2044,Female,8,"25,675"
2044,Female,9,"25,962"
2044,Female,10,"26,278"
2044,Female,11,"26,653"
2044,Female,12,"27,092"
2044,Female,13,"27,445"
2044,Female,14,"27,910"
2044,Female,15,"28,280"
2044,Female,16,"28,608"
2044,Female,17,"28,891"
2044,Female,18,"29,194"
2044,Female,19,"29,548"
2044,Female,20,"29,950"
2044,Female,21,"30,382"
2044,Female,22,"30,842"
2044,Female,23,"31,325"
2044,Female,24,"31,878"
2044,Female,25,"32,439"
2044,Female,26,"32,941"
2044,Female,27,"33,466"
2044,Female,28,"33,971"
2044,Female,29,"34,418"
2044,Female,30,"34,917"
2044,Female,31,"35,932"
2044,Female,32,"36,364"
2044,Female,33,"37,143"
2044,Female,34,"37,434"
2044,Female,35,"38,353"
2044,Female,36,"38,822"
2044,Female,37,"38,746"
2044,Female,38,"38,706"
2044,Female,39,"38,817"
2044,Female,40,"39,080"
2044,Female,41,"39,311"
2044,Female,42,"39,330"
2044,Female,43,"40,139"
2044,Female,44,"41,093"
2044,Female,45,"42,476"
2044,Female,46,"43,545"
2044,Female,47,"44,385"
2044,Female,48,"46,964"
2044,Female,49,"46,946"
2044,Female,50,"46,353"
2044,Female,51,"45,712"
2044,Female,52,"44,863"
2044,Female,53,"43,811"
2044,Female,54,"44,483"
2044,Female,55,"43,377"
2044,Female,56,"42,325"
2044,Female,57,"41,633"
2044,Female,58,"41,419"
2044,Female,59,"41,376"
2044,Female,60,"40,765"
2044,Female,61,"40,342"
2044,Female,62,"39,732"
2044,Female,63,"38,588"
2044,Female,64,"37,205"
2044,Female,65,"35,960"
2044,Female,66,"34,755"
2044,Female,67,"34,098"
2044,Female,68,"34,165"
2044,Female,69,"33,659"
2044,Female,70,"32,840"
2044,Female,71,"32,731"
2044,Female,72,"32,587"
2044,Female,73,"34,486"
2044,Female,74,"33,662"
2044,Female,75,"33,165"
2044,Female,76,"31,425"
2044,Female,77,"29,987"
2044,Female,78,"30,436"
2044,Female,79,"30,964"
2044,Female,80,"31,609"
2044,Female,81,"30,655"
2044,Female,82,"28,753"
2044,Female,83,"28,004"
2044,Female,84,"26,495"
2044,Female,85,"24,918"
2044,Female,86,"23,541"
2044,Female,87,"21,767"
2044,Female,88,"19,964"
2044,Female,89,"18,258"
2044,Female,90,"16,137"
2044,Female,91,"14,063"
2044,Female,92,"12,256"
2044,Female,93,"10,739"
2044,Female,94,"9,369"
2044,Female,95,"7,650"
2044,Female,96,"6,313"
2044,Female,97,"5,282"
2044,Female,98,"3,407"
2044,Female,99,"2,575"
2044,Female,100+,"7,174"
